customer_id,tenure,monthly_charges,total_charges,contract,internet_service,payment_method,senior_citizen,partner,dependents,tech_support,online_security,paperless_billing,churn
CUST-02299,16,67.31,1167.0,One year,DSL,Credit card,1,Yes,No,No,No,No,No
CUST-02300,65,85.48,5637.9,Month-to-month,Fiber optic,Mailed check,0,No,Yes,No,No,Yes,No
CUST-02301,20,71.84,1286.85,Month-to-month,Fiber optic,Electronic check,1,Yes,No,No,No,Yes,Yes
CUST-02302,11,65.24,780.44,Month-to-month,DSL,Electronic check,0,Yes,Yes,Yes,Yes,Yes,Yes
CUST-02303,42,78.45,3468.37,Month-to-month,DSL,Mailed check,0,No,No,Yes,No,Yes,Yes
CUST-02304,64,58.97,3756.3,Month-to-month,Fiber optic,Mailed check,1,Yes,No,No,No,Yes,No
CUST-02305,66,76.31,5071.02,Month-to-month,Fiber optic,Credit card,0,No,No,No,No,Yes,No
CUST-02306,7,75.11,629.82,Month-to-month,DSL,Credit card,1,No,No,Yes,No,Yes,Yes
CUST-02307,24,85.07,1895.48,Month-to-month,Fiber optic,Credit card,0,Yes,Yes,Yes,Yes,No,Yes
CUST-02308,12,54.52,450.78,Two year,DSL,Electronic check,0,Yes,Yes,Yes,No,No,Yes
CUST-02309,23,87.75,2002.91,Two year,DSL,Bank transfer,0,No,Yes,No,No,Yes,No
CUST-02310,39,47.34,1689.82,Month-to-month,Fiber optic,Mailed check,0,No,No,No,No,Yes,No
CUST-02311,21,55.69,1304.09,One year,DSL,Electronic check,1,No,Yes,Yes,No,Yes,No
CUST-02312,5,56.78,370.07,Month-to-month,DSL,Mailed check,0,Yes,No,No,No,No,No
CUST-02313,37,43.2,1728.56,Two year,DSL,Bank transfer,0,Yes,No,No,No,No,No
CUST-02314,4,95.39,377.2,Two year,Fiber optic,Electronic check,0,No,No,Yes,No,No,No
CUST-02315,17,45.77,890.4,One year,Fiber optic,Credit card,0,Yes,Yes,No,No,Yes,No
CUST-02316,1,52.53,61.89,One year,Fiber optic,Bank transfer,0,Yes,No,Yes,Yes,No,No
CUST-02317,7,101.39,749.84,Month-to-month,Fiber optic,Credit card,0,No,No,No,No,Yes,Yes
CUST-02318,32,55.74,1997.9,Month-to-month,Fiber optic,Electronic check,1,No,No,Yes,No,No,No
CUST-02319,62,65.3,3922.96,Month-to-month,DSL,Electronic check,0,No,No,Yes,Yes,No,No
CUST-02320,56,44.7,2676.92,Month-to-month,DSL,Credit card,0,No,Yes,No,No,Yes,Yes
CUST-02321,8,90.82,538.92,One year,DSL,Credit card,0,No,Yes,No,No,Yes,No
CUST-02322,3,91.17,272.02,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,Yes,Yes,Yes,Yes
CUST-02323,25,88.47,2267.91,Month-to-month,DSL,Electronic check,0,Yes,Yes,Yes,No,No,No
CUST-02324,47,83.44,3872.38,One year,DSL,Mailed check,1,Yes,Yes,Yes,Yes,Yes,No
CUST-02325,54,71.84,3908.09,One year,Fiber optic,Credit card,0,No,No,No,No,Yes,No
CUST-02326,60,56.89,3450.4,One year,Fiber optic,Credit card,1,No,No,Yes,No,Yes,No
CUST-02327,25,49.63,1302.73,Month-to-month,Fiber optic,Bank transfer,0,No,No,Yes,No,No,Yes
CUST-02328,13,102.25,1309.34,Two year,Fiber optic,Mailed check,0,No,Yes,No,Yes,Yes,Yes
CUST-02329,2,89.12,110.39,Month-to-month,DSL,Credit card,0,Yes,No,No,No,Yes,No
CUST-02330,11,52.67,598.26,One year,Fiber optic,Mailed check,0,Yes,No,No,No,No,Yes
CUST-02331,5,71.0,322.88,Month-to-month,Fiber optic,Electronic check,0,No,No,Yes,Yes,Yes,Yes
CUST-02332,62,62.5,3877.75,Month-to-month,No,Mailed check,0,No,Yes,Yes,No,No,No
CUST-02333,20,41.79,804.98,Two year,Fiber optic,Mailed check,0,No,Yes,Yes,Yes,Yes,No
CUST-02334,60,74.44,4486.54,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,No,No,No,No
CUST-02335,40,59.61,2323.98,Month-to-month,DSL,Bank transfer,0,Yes,Yes,Yes,No,Yes,No
CUST-02336,39,46.19,1753.53,Month-to-month,No,Bank transfer,0,Yes,No,Yes,No,Yes,No
CUST-02337,33,33.02,978.84,Two year,Fiber optic,Electronic check,1,No,No,No,Yes,No,No
CUST-02338,59,30.9,1839.1,Two year,DSL,Bank transfer,0,Yes,No,No,No,No,No
CUST-02339,4,60.71,152.91,Month-to-month,Fiber optic,Electronic check,0,No,No,No,No,Yes,Yes
CUST-02340,7,67.87,506.07,One year,Fiber optic,Credit card,0,No,No,No,Yes,No,Yes
CUST-02341,31,48.12,1593.57,Month-to-month,DSL,Mailed check,0,No,No,No,Yes,Yes,No
CUST-02342,29,86.27,2658.51,One year,Fiber optic,Credit card,0,Yes,No,No,No,No,No
CUST-02343,40,68.36,2723.5,Month-to-month,Fiber optic,Credit card,0,Yes,No,Yes,No,Yes,No
CUST-02344,54,84.42,4836.07,Month-to-month,DSL,Electronic check,0,Yes,No,No,Yes,Yes,Yes
CUST-02345,43,65.43,2875.05,One year,No,Electronic check,0,Yes,No,No,Yes,Yes,No
CUST-02346,19,50.32,968.9,Two year,No,Credit card,0,Yes,No,No,No,No,No
CUST-02347,24,72.85,1942.65,Month-to-month,DSL,Mailed check,0,Yes,Yes,Yes,No,No,Yes
CUST-02348,55,38.43,2025.59,Month-to-month,Fiber optic,Electronic check,0,No,No,No,No,No,Yes
CUST-02349,15,83.49,1250.83,Two year,No,Bank transfer,0,No,No,No,No,No,No
CUST-02350,37,46.57,1693.4,Month-to-month,Fiber optic,Credit card,1,No,No,No,Yes,Yes,Yes
CUST-02351,39,92.96,3496.21,Month-to-month,No,Bank transfer,0,Yes,No,Yes,No,No,Yes
CUST-02352,55,61.54,3483.67,Month-to-month,DSL,Mailed check,0,No,No,No,No,Yes,No
CUST-02353,52,96.56,5050.8,Month-to-month,Fiber optic,Mailed check,0,Yes,No,No,Yes,Yes,No
CUST-02354,34,41.93,1492.56,Month-to-month,Fiber optic,Mailed check,0,No,No,No,No,Yes,No
CUST-02355,23,53.06,1285.45,Month-to-month,DSL,Bank transfer,0,No,Yes,No,Yes,No,No
CUST-02356,27,79.52,1978.07,Month-to-month,Fiber optic,Mailed check,0,Yes,Yes,No,No,No,Yes
CUST-02357,30,99.26,3097.36,Month-to-month,DSL,Mailed check,1,Yes,No,Yes,Yes,No,No
CUST-02358,16,111.67,1711.64,Two year,DSL,Electronic check,1,Yes,Yes,Yes,No,No,Yes
CUST-02359,46,71.03,3365.35,Month-to-month,DSL,Electronic check,0,Yes,No,No,No,No,Yes
CUST-02360,16,115.94,1730.11,One year,DSL,Credit card,0,Yes,No,Yes,No,Yes,Yes
CUST-02361,47,62.76,2986.22,Month-to-month,DSL,Credit card,0,Yes,Yes,No,No,Yes,No
CUST-02362,55,97.47,5298.13,Month-to-month,Fiber optic,Electronic check,0,No,Yes,Yes,No,Yes,Yes
CUST-02363,70,46.45,3273.97,Month-to-month,DSL,Electronic check,1,Yes,No,Yes,No,No,No
CUST-02364,9,80.51,709.17,Month-to-month,DSL,Mailed check,0,Yes,No,Yes,Yes,Yes,No
CUST-02365,55,20.0,1129.07,One year,DSL,Bank transfer,0,No,No,No,No,Yes,No
CUST-02366,7,41.96,271.27,Month-to-month,Fiber optic,Credit card,0,No,Yes,No,Yes,Yes,Yes
CUST-02367,25,81.67,1993.99,One year,DSL,Bank transfer,1,Yes,Yes,No,No,No,No
CUST-02368,13,37.19,608.74,Two year,Fiber optic,Bank transfer,0,No,No,No,No,No,No
CUST-02369,12,80.67,1093.33,Month-to-month,DSL,Bank transfer,0,Yes,No,Yes,No,No,No
CUST-02370,13,92.66,1395.04,Two year,DSL,Bank transfer,0,No,Yes,No,No,No,No
CUST-02371,4,57.47,235.25,Month-to-month,Fiber optic,Credit card,0,No,No,No,Yes,No,No
CUST-02372,60,45.78,2738.87,Month-to-month,Fiber optic,Credit card,0,Yes,No,Yes,Yes,No,No
CUST-02373,5,58.15,301.62,Month-to-month,Fiber optic,Mailed check,1,Yes,Yes,No,No,Yes,Yes
CUST-02374,29,45.85,1265.18,Two year,Fiber optic,Electronic check,0,No,No,Yes,Yes,Yes,No
CUST-02375,51,67.47,3321.44,One year,DSL,Credit card,0,No,No,No,No,No,No
CUST-02376,72,72.55,5173.84,Two year,DSL,Mailed check,0,No,No,No,No,No,No
CUST-02377,62,62.35,3796.29,One year,Fiber optic,Mailed check,0,Yes,No,No,Yes,Yes,No
CUST-02378,10,111.86,1178.95,Month-to-month,DSL,Electronic check,0,Yes,No,Yes,No,Yes,No
CUST-02379,72,52.01,3827.64,Two year,Fiber optic,Credit card,0,No,Yes,No,No,No,No
CUST-02380,48,104.79,4838.49,Two year,Fiber optic,Electronic check,0,Yes,No,No,No,Yes,No
CUST-02381,13,43.97,496.67,One year,DSL,Credit card,0,Yes,Yes,Yes,No,Yes,Yes
CUST-02382,33,71.82,2413.66,One year,DSL,Electronic check,0,Yes,Yes,Yes,No,No,No
CUST-02383,67,99.58,6690.66,Two year,Fiber optic,Electronic check,0,Yes,No,No,No,No,No
CUST-02384,29,98.28,2834.06,Month-to-month,Fiber optic,Bank transfer,1,Yes,Yes,Yes,No,Yes,Yes
CUST-02385,14,59.49,813.82,Two year,No,Electronic check,1,No,No,Yes,Yes,No,Yes
CUST-02386,64,83.88,5406.67,Two year,DSL,Mailed check,0,Yes,No,No,Yes,Yes,No
CUST-02387,69,80.53,5600.98,One year,No,Electronic check,0,Yes,No,No,No,No,No
CUST-02388,71,56.5,3885.61,Month-to-month,DSL,Bank transfer,0,No,Yes,No,No,Yes,No
CUST-02389,69,85.4,5718.17,Month-to-month,DSL,Electronic check,0,No,No,Yes,No,Yes,No
CUST-02390,63,116.56,7339.29,Two year,Fiber optic,Bank transfer,0,No,No,No,Yes,Yes,No
CUST-02391,33,81.79,2776.49,Two year,No,Mailed check,1,No,No,Yes,Yes,Yes,No
CUST-02392,14,84.16,1138.24,One year,Fiber optic,Mailed check,1,Yes,No,Yes,No,No,Yes
CUST-02393,45,86.8,4128.09,Two year,Fiber optic,Mailed check,0,No,No,No,Yes,No,No
CUST-02394,16,33.48,622.46,Month-to-month,Fiber optic,Bank transfer,0,No,No,Yes,No,Yes,Yes
CUST-02395,35,81.51,2810.1,Two year,No,Credit card,0,Yes,Yes,No,Yes,No,No
CUST-02396,48,44.58,1971.01,Month-to-month,Fiber optic,Electronic check,1,No,No,Yes,Yes,Yes,No
CUST-02397,69,55.25,3889.75,Month-to-month,Fiber optic,Electronic check,0,No,No,Yes,No,Yes,No
CUST-02398,21,124.05,2525.32,Month-to-month,Fiber optic,Credit card,1,No,Yes,No,No,Yes,Yes
CUST-02399,19,63.67,1156.22,Month-to-month,Fiber optic,Credit card,0,No,Yes,No,No,Yes,Yes
CUST-02400,53,51.5,2656.34,Month-to-month,No,Mailed check,0,No,Yes,No,Yes,No,No
CUST-02401,1,98.81,0.0,One year,Fiber optic,Electronic check,0,Yes,No,Yes,No,Yes,Yes
CUST-02402,41,46.31,1849.23,Month-to-month,DSL,Credit card,0,No,No,No,No,Yes,Yes
CUST-02403,54,58.81,3125.39,One year,No,Bank transfer,1,Yes,No,No,Yes,Yes,No
CUST-02404,40,101.23,3967.71,Month-to-month,Fiber optic,Bank transfer,0,No,No,No,Yes,No,Yes
CUST-02405,28,71.07,1929.18,Two year,Fiber optic,Mailed check,1,Yes,No,Yes,No,Yes,Yes
CUST-02406,60,30.96,2038.58,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,No,No,Yes,No
CUST-02407,27,83.6,2331.09,One year,DSL,Mailed check,0,No,Yes,No,No,Yes,No
CUST-02408,52,60.09,3111.52,One year,Fiber optic,Mailed check,0,Yes,Yes,Yes,No,No,No
CUST-02409,34,108.5,3518.75,Month-to-month,DSL,Credit card,0,No,Yes,Yes,Yes,No,No
CUST-02410,2,54.85,163.98,Month-to-month,No,Mailed check,0,Yes,No,No,No,Yes,Yes
CUST-02411,39,96.28,3938.39,Month-to-month,Fiber optic,Credit card,1,No,Yes,Yes,Yes,Yes,Yes
CUST-02412,4,114.39,630.61,Month-to-month,Fiber optic,Mailed check,0,No,No,Yes,No,Yes,Yes
CUST-02413,68,48.73,3299.96,Month-to-month,DSL,Bank transfer,0,No,Yes,No,No,Yes,No
CUST-02414,44,65.17,2902.12,Month-to-month,No,Bank transfer,0,Yes,No,No,Yes,No,Yes
CUST-02415,27,79.72,2041.66,One year,Fiber optic,Bank transfer,0,No,Yes,No,Yes,Yes,No
CUST-02416,36,48.57,1774.89,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,No,Yes,Yes,No
CUST-02417,45,76.76,3522.73,Month-to-month,No,Mailed check,0,No,No,No,Yes,Yes,No
CUST-02418,19,64.38,1273.76,Month-to-month,Fiber optic,Credit card,0,No,No,No,Yes,Yes,Yes
CUST-02419,21,63.87,1458.9,Month-to-month,No,Bank transfer,0,Yes,No,No,Yes,Yes,No
CUST-02420,31,71.22,2273.88,Month-to-month,Fiber optic,Electronic check,1,No,No,No,No,No,No
CUST-02421,19,71.78,1200.56,One year,DSL,Bank transfer,1,Yes,Yes,Yes,No,No,No
CUST-02422,55,74.1,4037.1,One year,Fiber optic,Credit card,0,No,Yes,No,Yes,No,No
CUST-02423,8,55.03,539.77,Month-to-month,No,Bank transfer,0,Yes,Yes,No,Yes,Yes,Yes
CUST-02424,60,56.12,3204.08,Month-to-month,Fiber optic,Credit card,1,Yes,No,Yes,Yes,Yes,No
CUST-02425,26,67.04,1749.78,Month-to-month,Fiber optic,Mailed check,0,Yes,Yes,Yes,No,Yes,Yes
CUST-02426,41,68.88,2781.61,One year,DSL,Electronic check,0,No,Yes,No,No,Yes,No
CUST-02427,12,59.03,584.55,Month-to-month,Fiber optic,Mailed check,0,No,Yes,Yes,No,Yes,Yes
CUST-02428,28,78.1,2280.83,Two year,Fiber optic,Electronic check,0,Yes,Yes,No,No,Yes,Yes
CUST-02429,55,24.63,1276.23,One year,No,Electronic check,0,Yes,No,No,No,No,No
CUST-02430,20,51.74,1246.57,One year,DSL,Bank transfer,0,Yes,No,Yes,No,No,No
CUST-02431,10,63.0,608.59,Month-to-month,DSL,Electronic check,0,No,Yes,No,Yes,Yes,No
CUST-02432,38,48.6,1954.18,Two year,DSL,Electronic check,0,No,No,No,No,No,No
CUST-02433,12,110.73,1496.54,Month-to-month,DSL,Mailed check,0,No,No,Yes,No,Yes,Yes
CUST-02434,23,70.47,1653.76,Month-to-month,Fiber optic,Electronic check,0,No,Yes,No,No,Yes,No
CUST-02435,33,74.42,2464.25,Two year,Fiber optic,Electronic check,0,Yes,No,No,No,No,Yes
CUST-02436,41,57.92,2451.51,One year,DSL,Bank transfer,0,Yes,No,No,Yes,No,No
CUST-02437,47,69.61,3437.05,Month-to-month,Fiber optic,Mailed check,0,No,No,Yes,Yes,Yes,Yes
CUST-02438,49,39.62,1973.9,Month-to-month,Fiber optic,Bank transfer,1,No,No,No,No,Yes,Yes
CUST-02439,61,65.75,3941.03,Month-to-month,Fiber optic,Mailed check,0,Yes,No,No,No,Yes,Yes
CUST-02440,5,46.57,88.83,Two year,No,Electronic check,0,Yes,No,No,Yes,Yes,No
CUST-02441,27,63.06,1737.25,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,No,No,No,No
CUST-02442,1,20.0,0.0,Month-to-month,DSL,Credit card,0,No,Yes,No,No,Yes,Yes
CUST-02443,1,41.8,134.37,Month-to-month,No,Bank transfer,0,No,No,No,No,No,Yes
CUST-02444,16,106.6,1831.78,Two year,DSL,Electronic check,0,Yes,No,No,No,Yes,No
CUST-02445,44,90.76,4051.76,One year,No,Bank transfer,0,No,No,No,No,No,No
CUST-02446,65,102.98,6687.65,Month-to-month,Fiber optic,Electronic check,0,No,No,Yes,Yes,Yes,Yes
CUST-02447,56,104.69,5924.56,Two year,No,Electronic check,0,Yes,Yes,Yes,No,Yes,No
CUST-02448,47,86.82,4083.59,Month-to-month,DSL,Electronic check,0,Yes,No,No,No,Yes,Yes
CUST-02449,57,58.68,3318.56,One year,Fiber optic,Credit card,0,Yes,Yes,No,No,No,No
CUST-02450,13,44.07,529.18,One year,No,Credit card,0,No,Yes,No,No,Yes,No
CUST-02451,61,98.67,6030.46,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,Yes,Yes,Yes,No
CUST-02452,65,71.61,4656.81,One year,No,Credit card,0,No,Yes,No,Yes,Yes,No
CUST-02453,7,130.0,1034.49,Two year,DSL,Mailed check,0,No,Yes,No,No,Yes,No
CUST-02454,34,60.87,2127.12,Month-to-month,Fiber optic,Electronic check,0,No,No,No,No,No,Yes
CUST-02455,60,119.32,7027.1,Month-to-month,Fiber optic,Credit card,0,No,No,No,No,No,Yes
CUST-02456,35,66.08,2362.95,Two year,DSL,Bank transfer,1,Yes,No,No,Yes,Yes,Yes
CUST-02457,61,103.4,6317.21,Month-to-month,Fiber optic,Bank transfer,0,No,No,No,Yes,No,No
CUST-02458,68,112.42,7673.07,Month-to-month,Fiber optic,Electronic check,0,No,No,No,Yes,No,Yes
CUST-02459,35,44.43,1530.53,Month-to-month,Fiber optic,Credit card,0,Yes,No,Yes,No,Yes,Yes
CUST-02460,5,57.88,293.41,Two year,DSL,Electronic check,0,Yes,No,No,Yes,Yes,No
CUST-02461,25,44.18,1269.5,One year,Fiber optic,Electronic check,0,Yes,No,Yes,No,Yes,No
CUST-02462,16,39.25,591.86,Two year,No,Electronic check,0,No,No,No,No,Yes,No
CUST-02463,35,86.68,2970.46,Month-to-month,Fiber optic,Credit card,0,Yes,No,Yes,No,Yes,Yes
CUST-02464,43,65.08,2729.04,Two year,Fiber optic,Credit card,0,No,No,Yes,Yes,No,No
CUST-02465,34,71.31,2318.21,Month-to-month,No,Electronic check,0,No,No,No,No,No,No
CUST-02466,15,83.91,1319.16,One year,DSL,Mailed check,0,Yes,Yes,No,No,Yes,Yes
CUST-02467,22,23.57,636.32,One year,Fiber optic,Bank transfer,0,Yes,Yes,No,Yes,Yes,No
CUST-02468,49,102.17,4947.2,Month-to-month,No,Bank transfer,0,Yes,Yes,No,Yes,Yes,Yes
CUST-02469,2,61.27,175.93,One year,Fiber optic,Electronic check,0,Yes,Yes,No,No,Yes,Yes
CUST-02470,16,83.31,1436.91,Month-to-month,DSL,Electronic check,0,No,No,No,No,Yes,Yes
CUST-02471,65,85.52,5581.55,Month-to-month,Fiber optic,Electronic check,0,Yes,No,Yes,No,Yes,No
CUST-02472,8,104.27,836.23,One year,Fiber optic,Credit card,0,Yes,No,Yes,No,No,Yes
CUST-02473,30,67.38,1955.81,Month-to-month,Fiber optic,Bank transfer,0,Yes,Yes,Yes,No,Yes,No
CUST-02474,15,20.0,362.36,One year,DSL,Credit card,0,Yes,Yes,No,No,Yes,No
CUST-02475,8,71.43,547.87,Month-to-month,DSL,Credit card,0,No,No,No,Yes,Yes,Yes
CUST-02476,31,75.02,2385.79,Month-to-month,Fiber optic,Electronic check,0,Yes,No,No,No,Yes,Yes
CUST-02477,38,44.14,1626.32,One year,Fiber optic,Electronic check,0,No,No,No,No,Yes,Yes
CUST-02478,13,73.69,990.48,Month-to-month,No,Bank transfer,1,No,No,Yes,No,No,Yes
CUST-02479,6,60.97,474.87,Two year,Fiber optic,Electronic check,0,No,No,No,No,Yes,Yes
CUST-02480,10,36.43,412.7,Two year,Fiber optic,Bank transfer,0,Yes,Yes,Yes,No,Yes,No
CUST-02481,47,86.79,4015.39,Month-to-month,DSL,Credit card,0,Yes,No,No,No,Yes,No
CUST-02482,62,55.91,3356.73,Month-to-month,Fiber optic,Credit card,0,Yes,No,No,No,Yes,No
CUST-02483,13,59.84,785.07,Month-to-month,No,Mailed check,0,Yes,No,No,No,No,Yes
CUST-02484,24,58.44,1541.3,One year,Fiber optic,Mailed check,0,No,No,No,No,No,No
CUST-02485,25,100.89,2601.35,Month-to-month,DSL,Bank transfer,0,No,No,Yes,No,Yes,Yes
CUST-02486,26,68.98,1991.21,Two year,No,Electronic check,0,No,No,No,No,No,No
CUST-02487,18,71.98,1569.69,Two year,Fiber optic,Bank transfer,1,No,No,No,No,Yes,No
CUST-02488,4,58.98,225.98,Month-to-month,Fiber optic,Mailed check,0,Yes,No,Yes,Yes,No,Yes
CUST-02489,38,81.57,3163.22,One year,Fiber optic,Bank transfer,0,Yes,Yes,No,Yes,Yes,No
CUST-02490,26,103.73,2696.73,Month-to-month,No,Bank transfer,0,No,No,No,No,No,Yes
CUST-02491,25,86.2,2100.58,Month-to-month,Fiber optic,Credit card,0,Yes,No,No,No,No,Yes
CUST-02492,20,87.17,1787.68,Month-to-month,Fiber optic,Mailed check,0,Yes,No,Yes,Yes,Yes,Yes
CUST-02493,67,85.16,5730.95,One year,Fiber optic,Mailed check,0,No,No,No,No,Yes,No
CUST-02494,44,35.49,1557.02,Month-to-month,DSL,Electronic check,0,Yes,No,No,No,No,No
CUST-02495,31,48.1,1455.89,Two year,Fiber optic,Bank transfer,1,No,No,Yes,Yes,No,No
CUST-02496,15,64.88,986.79,Month-to-month,Fiber optic,Credit card,1,Yes,No,No,No,Yes,Yes
CUST-02497,58,51.85,2970.91,One year,Fiber optic,Mailed check,0,No,No,No,Yes,Yes,No
CUST-02498,64,43.39,2763.08,Two year,DSL,Credit card,0,Yes,No,No,No,Yes,No
CUST-02499,3,23.2,0.0,One year,DSL,Mailed check,1,No,No,Yes,No,No,Yes
CUST-02500,67,36.34,2353.54,Month-to-month,DSL,Mailed check,0,Yes,Yes,Yes,No,No,No
CUST-02501,51,63.59,3189.23,Month-to-month,No,Electronic check,0,Yes,No,Yes,Yes,No,No
CUST-02502,8,68.26,566.22,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,Yes,Yes,No,No
CUST-02503,55,50.17,2767.66,Month-to-month,Fiber optic,Bank transfer,0,No,No,No,Yes,Yes,No
CUST-02504,8,71.97,516.76,Two year,DSL,Mailed check,0,Yes,No,No,Yes,Yes,Yes
CUST-02505,4,59.15,186.61,Month-to-month,DSL,Bank transfer,1,Yes,Yes,No,Yes,Yes,Yes
CUST-02506,9,97.26,896.35,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,No,No,Yes,Yes
CUST-02507,34,65.96,2194.92,One year,DSL,Bank transfer,0,No,Yes,No,Yes,Yes,No
CUST-02508,45,87.41,3838.02,Month-to-month,DSL,Electronic check,1,No,No,Yes,Yes,Yes,No
CUST-02509,30,75.08,2320.67,Two year,No,Bank transfer,0,No,Yes,No,No,Yes,No
CUST-02510,9,34.95,178.34,Month-to-month,Fiber optic,Mailed check,1,Yes,No,No,Yes,Yes,Yes
CUST-02511,15,67.73,912.07,Month-to-month,Fiber optic,Mailed check,0,No,No,Yes,Yes,Yes,Yes
CUST-02512,62,39.11,2536.95,One year,DSL,Mailed check,1,No,No,No,No,Yes,No
CUST-02513,70,67.3,4595.15,Month-to-month,DSL,Bank transfer,0,Yes,No,No,No,Yes,No
CUST-02514,55,51.37,2974.95,Two year,No,Credit card,0,Yes,No,No,No,Yes,No
CUST-02515,8,79.55,520.59,Month-to-month,Fiber optic,Electronic check,0,Yes,Yes,No,No,Yes,Yes
CUST-02516,60,36.44,2090.06,Month-to-month,Fiber optic,Electronic check,1,No,No,No,No,No,No
CUST-02517,50,70.37,3413.27,Month-to-month,Fiber optic,Mailed check,0,No,No,No,No,Yes,No
CUST-02518,38,84.31,3072.86,Month-to-month,DSL,Mailed check,0,No,No,Yes,No,No,No
CUST-02519,11,92.69,1159.39,One year,Fiber optic,Electronic check,1,No,No,Yes,No,No,No
CUST-02520,72,50.9,3784.66,Month-to-month,DSL,Mailed check,0,No,Yes,Yes,No,No,No
CUST-02521,32,70.44,2115.08,One year,DSL,Bank transfer,1,No,Yes,No,Yes,Yes,No
CUST-02522,4,74.6,455.94,Two year,Fiber optic,Credit card,0,Yes,No,Yes,No,Yes,No
CUST-02523,16,108.68,1616.54,Month-to-month,DSL,Bank transfer,0,Yes,Yes,No,No,Yes,Yes
CUST-02524,29,32.97,1252.5,One year,DSL,Mailed check,0,No,No,No,No,Yes,No
CUST-02525,5,47.22,221.61,Month-to-month,DSL,Bank transfer,1,No,No,No,No,Yes,No
CUST-02526,24,130.0,3060.18,Two year,DSL,Mailed check,0,Yes,No,No,Yes,No,No
CUST-02527,34,63.17,2197.99,Month-to-month,No,Electronic check,0,Yes,No,No,Yes,Yes,Yes
CUST-02528,69,22.73,1480.33,One year,No,Bank transfer,0,No,Yes,No,No,Yes,No
CUST-02529,7,55.44,246.95,Month-to-month,DSL,Mailed check,0,Yes,No,No,No,No,Yes
CUST-02530,42,20.0,796.63,Month-to-month,DSL,Mailed check,0,No,No,No,No,Yes,No
CUST-02531,66,76.02,5025.9,Month-to-month,Fiber optic,Credit card,0,No,No,No,No,Yes,Yes
CUST-02532,59,90.24,5108.45,Month-to-month,DSL,Bank transfer,1,No,Yes,Yes,Yes,Yes,Yes
CUST-02533,67,47.21,3073.57,Two year,Fiber optic,Bank transfer,1,No,Yes,Yes,No,No,No
CUST-02534,13,58.23,952.51,Month-to-month,DSL,Bank transfer,0,Yes,No,Yes,Yes,Yes,No
CUST-02535,58,93.09,5398.63,Two year,Fiber optic,Mailed check,0,No,No,Yes,No,Yes,Yes
CUST-02536,71,26.24,1623.83,Month-to-month,DSL,Bank transfer,1,Yes,Yes,No,No,No,Yes
CUST-02537,24,36.96,887.4,Month-to-month,Fiber optic,Credit card,0,Yes,Yes,Yes,Yes,Yes,No
CUST-02538,36,64.3,2350.66,Month-to-month,Fiber optic,Bank transfer,0,No,No,No,No,Yes,No
CUST-02539,39,51.19,1994.89,Month-to-month,DSL,Credit card,0,No,No,No,No,No,No
CUST-02540,36,62.65,2334.19,Two year,Fiber optic,Electronic check,0,No,No,No,No,Yes,No
CUST-02541,21,38.41,777.78,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,Yes,No,Yes,Yes
CUST-02542,70,75.36,5376.83,Two year,No,Bank transfer,0,No,No,No,No,No,No
CUST-02543,69,66.27,4571.41,Month-to-month,Fiber optic,Credit card,0,No,Yes,Yes,No,No,No
CUST-02544,28,83.73,2356.17,Month-to-month,DSL,Credit card,0,Yes,Yes,No,No,Yes,Yes
CUST-02545,58,75.01,4385.35,Month-to-month,Fiber optic,Electronic check,0,Yes,No,Yes,No,No,No
CUST-02546,29,75.17,2249.54,One year,DSL,Mailed check,0,Yes,Yes,No,No,Yes,No
CUST-02547,58,33.84,1998.56,Month-to-month,No,Credit card,0,No,No,No,Yes,No,No
CUST-02548,43,82.31,3465.23,Two year,Fiber optic,Credit card,0,No,Yes,No,No,No,No
CUST-02549,34,61.73,2259.04,Month-to-month,DSL,Electronic check,0,No,Yes,Yes,Yes,Yes,Yes
CUST-02550,10,65.84,580.09,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,No,No,No,Yes
CUST-02551,48,96.21,4531.16,One year,Fiber optic,Mailed check,0,No,No,Yes,No,Yes,No
CUST-02552,24,52.01,1053.88,One year,DSL,Bank transfer,0,No,No,No,Yes,Yes,No
CUST-02553,16,103.78,1635.02,Two year,Fiber optic,Bank transfer,0,Yes,Yes,Yes,No,Yes,No
CUST-02554,14,106.11,1435.77,Month-to-month,Fiber optic,Mailed check,0,No,No,No,No,Yes,Yes
CUST-02555,71,88.82,6312.98,One year,Fiber optic,Mailed check,0,No,No,Yes,Yes,Yes,No
CUST-02556,8,45.48,280.96,Month-to-month,Fiber optic,Credit card,0,Yes,No,No,No,Yes,No
CUST-02557,58,20.0,1325.02,Two year,Fiber optic,Mailed check,0,No,No,Yes,No,Yes,No
CUST-02558,63,96.97,6050.48,Month-to-month,Fiber optic,Electronic check,0,No,No,No,No,Yes,No
